CompanyID,CompanyName,Industry,Region,Revenue,Calculated_Profit,ESG_Overall,Sustainability_Status,CarbonEmissions,Carbon_Intensity
553,Company_553,Retail,Africa,3308.7,340.7961,56.8,Average_Performer,271245.5,81.97947834496932
554,Company_554,Manufacturing,Europe,895.7,85.9872,46.5,Average_Performer,266378.9,297.39745450485657
554,Company_554,Manufacturing,Europe,998.7,88.88430000000001,47,Average_Performer,297841.2,298.2288975668369
554,Company_554,Manufacturing,Europe,1097.3,89.97859999999999,46.5,Average_Performer,329135.6,299.95042376742913
554,Company_554,Manufacturing,Europe,1095.5,46.011,47.8,Average_Performer,320722.4,292.763486992241
554,Company_554,Manufacturing,Europe,1131.2,62.216,48.9,Average_Performer,334947.3,296.09909830268737
554,Company_554,Manufacturing,Europe,1275.2,54.8336,49.3,Average_Performer,373134.3,292.60845357590966
554,Company_554,Manufacturing,Europe,1412.8,8.4768,51.6,Average_Performer,399067.8,282.4658833522084
554,Company_554,Manufacturing,Europe,1500.1,9.0006,51.1,Average_Performer,424063.9,282.6904206386241
554,Company_554,Manufacturing,Europe,1590.9,-65.2269,50.5,Average_Performer,458300.5,288.076246149978
554,Company_554,Manufacturing,Europe,1902.9,-81.82469999999999,50.5,Average_Performer,546538.3,287.21335855799043
554,Company_554,Manufacturing,Europe,2035.9,-130.29760000000002,51.4,Average_Performer,566442.3,278.2269757846653
555,Company_555,Energy,Africa,1666.8,273.35519999999997,28.3,"High Risk / Laggard",1906401.5,1143.7494000479962
555,Company_555,Energy,Africa,1589.8,225.75159999999997,29,"High Risk / Laggard",1798539.8,1131.2994087306581
555,Company_555,Energy,Africa,2061.4,251.4908,29.1,"High Risk / Laggard",2308622.7,1119.929513922577
555,Company_555,Energy,Africa,2144.8,403.22240000000005,29.7,"High Risk / Laggard",2392759.2,1115.609474076837
555,Company_555,Energy,Africa,2402.2,393.9607999999999,31.2,"High Risk / Laggard",2629395.8,1094.578219965032
555,Company_555,Energy,Africa,2504.4,465.8184000000001,32.6,"High Risk / Laggard",2724283.9,1087.7990337006868
555,Company_555,Energy,Africa,2756.1,562.2443999999999,35.3,"High Risk / Laggard",2946081.7,1068.9313522731397
555,Company_555,Energy,Africa,2684,716.628,37.9,"High Risk / Laggard",2837121.1,1057.0495901639345
555,Company_555,Energy,Africa,2482.3,662.7741000000001,40,Average_Performer,2613064.8,1052.678886516537
555,Company_555,Energy,Africa,2359.3,563.8727,41.4,Average_Performer,2417169.4,1024.5282075191792
555,Company_555,Energy,Africa,2171.5,362.6405,41.5,Average_Performer,2203484.3,1014.7291273313377
556,Company_556,Transportation,Asia,2500,165,35.5,"High Risk / Laggard",1429190.5,571.6762
556,Company_556,Transportation,Asia,2512.6,158.2938,37,"High Risk / Laggard",1419231.7,564.8458568813181
556,Company_556,Transportation,Asia,2267.9,185.96779999999998,37,"High Risk / Laggard",1295510.2,571.237797081
556,Company_556,Transportation,Asia,2191.7,166.5692,38.1,"High Risk / Laggard",1247443,569.1668567778437
556,Company_556,Transportation,Asia,2488.6,67.1922,39.9,"High Risk / Laggard",1404342.3,564.3101743952424
556,Company_556,Transportation,Asia,2480.7,12.4035,43,Average_Performer,1363682.6,549.7168541137582
556,Company_556,Transportation,Asia,2396.8,-9.587200000000001,42.6,Average_Performer,1336153.8,557.4740487316421
556,Company_556,Transportation,Asia,2746.4,32.9568,45.9,Average_Performer,1486381.7,541.2109306728809
556,Company_556,Transportation,Asia,2582.9,-38.7435,45.5,Average_Performer,1408228,545.2119710403035
556,Company_556,Transportation,Asia,2857.3,-14.286500000000002,46.2,Average_Performer,1541272.9,539.4158471284079
556,Company_556,Transportation,Asia,3052.8,88.5312,46.2,Average_Performer,1644022.1,538.5292518343815
557,Company_557,Healthcare,"North America",3963.9,63.4224,65.4,Average_Performer,292428.2,73.77284997098818
557,Company_557,Healthcare,"North America",4355.8,117.60660000000001,64.8,Average_Performer,327865.3,75.27097203728361
557,Company_557,Healthcare,"North America",4477.5,-111.9375,65.4,Average_Performer,336877.5,75.23785594639865
557,Company_557,Healthcare,"North America",4658.2,-93.164,65,Average_Performer,345254.3,74.11753467004422
557,Company_557,Healthcare,"North America",5030.1,90.54180000000002,66.3,Average_Performer,376181.4,74.78606787141409
557,Company_557,Healthcare,"North America",5775.1,-5.7751,66,Average_Performer,443817.7,76.85021904382607
557,Company_557,Healthcare,"North America",6457,45.199,66.9,Average_Performer,482686.2,74.75394145888184
557,Company_557,Healthcare,"North America",7744.8,61.958400000000005,67,Average_Performer,577982,74.62839582687738
557,Company_557,Healthcare,"North America",8861.1,-97.47210000000001,67.6,Average_Performer,657975.1,74.25433636907381
557,Company_557,Healthcare,"North America",10128.7,192.4453,67.5,Average_Performer,757160,74.75391708708916
557,Company_557,Healthcare,"North America",11534.9,380.6517,66.6,Average_Performer,864776.2,74.9704115336934
558,Company_558,Finance,"Middle East",3944.8,394.48,50.7,Average_Performer,69822.3,17.6998326911377
558,Company_558,Finance,"Middle East",4021.7,390.10489999999993,50.5,Average_Performer,71018.6,17.65885073476391
558,Company_558,Finance,"Middle East",3869.6,479.8304,51.9,Average_Performer,68773.6,17.772793053545588
558,Company_558,Finance,"Middle East",3723.5,316.4975,53.5,Average_Performer,64517.8,17.327192157915942
558,Company_558,Finance,"Middle East",3934.4,338.35839999999996,53.2,Average_Performer,67508.3,17.158473973159822
558,Company_558,Finance,"Middle East",4028.3,177.24520000000004,51.6,Average_Performer,69506.6,17.25457388973016
558,Company_558,Finance,"Middle East",4002.3,132.07590000000002,53.8,Average_Performer,66936.5,16.724508407665592
558,Company_558,Finance,"Middle East",4593.6,82.68480000000001,55.7,Average_Performer,77468.7,16.864485370950888
558,Company_558,Finance,"Middle East",5002.9,290.16819999999996,57.9,Average_Performer,82452,16.480841112154952
558,Company_558,Finance,"Middle East",4462.5,124.94999999999999,58.2,Average_Performer,71554.2,16.034554621848738
558,Company_558,Finance,"Middle East",4629.6,134.2584,58.1,Average_Performer,74355.1,16.06080438914809
559,Company_559,Manufacturing,"Middle East",1719.6,350.79839999999996,38.5,"High Risk / Laggard",445564.5,259.1093859036985
559,Company_559,Manufacturing,"Middle East",1802.8,423.65799999999996,40.2,Average_Performer,452787.3,251.15781007321942
559,Company_559,Manufacturing,"Middle East",2154,471.72599999999994,43.8,Average_Performer,509244.1,236.41787372330546
559,Company_559,Manufacturing,"Middle East",2614.9,447.14790000000005,45.9,Average_Performer,607204.4,232.20941527400666
559,Company_559,Manufacturing,"Middle East",2813.3,407.9285,46.2,Average_Performer,651085.6,231.4312728823801
559,Company_559,Manufacturing,"Middle East",3405.4,442.70200000000006,47.1,Average_Performer,796538.3,233.9044752451988
559,Company_559,Manufacturing,"Middle East",3951,418.806,49.1,Average_Performer,913184.9,231.12753733232094
559,Company_559,Manufacturing,"Middle East",4209.7,412.5506,47.6,Average_Performer,977646.6,232.2366439413735
559,Company_559,Manufacturing,"Middle East",4414.7,490.0317,49.1,Average_Performer,1016525.3,230.25920221079576
559,Company_559,Manufacturing,"Middle East",4523.7,438.79889999999995,50.4,Average_Performer,1015803.6,224.55149545725845
559,Company_559,Manufacturing,"Middle East",4629.8,435.20120000000003,51.8,Average_Performer,1020045.3,220.3216769622878
560,Company_560,Technology,"Latin America",1255.7,276.254,56.7,Average_Performer,38160.4,30.389742772955323
560,Company_560,Technology,"Latin America",1548,337.464,57.2,Average_Performer,47954.9,30.97861757105943
560,Company_560,Technology,"Latin America",1989.4,417.774,56.4,Average_Performer,61371.6,30.849301296873428
560,Company_560,Technology,"Latin America",2297.6,516.96,56.7,Average_Performer,70100.7,30.510402158774372
560,Company_560,Technology,"Latin America",2891.7,500.2641,56.3,Average_Performer,86659.7,29.96842687692361
560,Company_560,Technology,"Latin America",3395.9,414.2998,57.5,Average_Performer,98726.2,29.072175270178743
560,Company_560,Technology,"Latin America",4160.8,619.9592,56.2,Average_Performer,123970.7,29.794919246298786
560,Company_560,Technology,"Latin America",4499.4,809.8919999999999,57.3,Average_Performer,131298,29.181224163221763
560,Company_560,Technology,"Latin America",5461.8,895.7352,58.4,Average_Performer,160310.5,29.351221209125196
560,Company_560,Technology,"Latin America",6132.7,1067.0898,58,Average_Performer,181691.2,29.62662448839826
560,Company_560,Technology,"Latin America",7364.4,1185.6684,57,Average_Performer,221180.4,30.033729835424474
561,Company_561,Healthcare,Africa,1484.6,228.62839999999997,34.2,"High Risk / Laggard",111825.5,75.32365620369123
561,Company_561,Healthcare,Africa,1486.2,245.223,35.2,"High Risk / Laggard",108765.2,73.18342080473691
561,Company_561,Healthcare,Africa,1618.5,407.862,35.6,"High Risk / Laggard",117982,72.89589125733704
561,Company_561,Healthcare,Africa,1675.1,438.8762,35.5,"High Risk / Laggard",122640.6,73.2138976777506
561,Company_561,Healthcare,Africa,2013,607.9259999999999,36.5,"High Risk / Laggard",140871.7,69.9809736711376
561,Company_561,Healthcare,Africa,1982.3,701.7342,37.3,"High Risk / Laggard",137724.4,69.47707208797861
561,Company_561,Healthcare,Africa,2417.2,843.6027999999999,39.3,"High Risk / Laggard",161071,66.63536323018369
561,Company_561,Healthcare,Africa,2657,887.4379999999999,39.5,"High Risk / Laggard",175765,66.15167482122695
561,Company_561,Healthcare,Africa,3394.4,1140.5184000000002,38.3,"High Risk / Laggard",224182.8,66.04489747819939
561,Company_561,Healthcare,Africa,3400.8,1003.236,39.5,"High Risk / Laggard",218963.6,64.3859091978358
561,Company_561,Healthcare,Africa,3898.4,1134.4344,42.5,Average_Performer,243825.5,62.54501846911553
562,Company_562,Transportation,Africa,331.6,58.36160000000001,18.5,"High Risk / Laggard",210112.5,633.6323884197828
562,Company_562,Transportation,Africa,322.8,53.907599999999995,19.2,"High Risk / Laggard",202267.2,626.6022304832713
562,Company_562,Transportation,Africa,339.5,56.017500000000005,19.5,"High Risk / Laggard",213603,629.1693667157584
562,Company_562,Transportation,Africa,341.1,48.4362,19.9,"High Risk / Laggard",216008.8,633.2711814717092
562,Company_562,Transportation,Africa,351.8,47.844800000000006,19.6,"High Risk / Laggard",222364.3,632.0758953951108
562,Company_562,Transportation,Africa,371.4,60.90959999999999,20.3,"High Risk / Laggard",235368.9,633.7342487883684
562,Company_562,Transportation,Africa,356.9,57.460899999999995,21.4,"High Risk / Laggard",222007.6,622.0442701036706
562,Company_562,Transportation,Africa,412.3,75.4509,20.9,"High Risk / Laggard",257892,625.4959980596652
562,Company_562,Transportation,Africa,400.2,74.4372,22.6,"High Risk / Laggard",247667.1,618.8583208395802
562,Company_562,Transportation,Africa,414.5,82.48549999999999,22.7,"High Risk / Laggard",260025.1,627.3223160434259
562,Company_562,Transportation,Africa,466.3,76.47319999999999,25.7,"High Risk / Laggard",283565.3,608.1177353634998
563,Company_563,Energy,Africa,2795.8,136.9942,41.6,Average_Performer,2284200.6,817.0114457400387
563,Company_563,Energy,Africa,2983.2,196.8912,43.2,Average_Performer,2409087.7,807.5515218557255
563,Company_563,Energy,Africa,3133.4,106.53560000000002,43.7,Average_Performer,2560679.7,817.2208144507564
563,Company_563,Energy,Africa,3052.9,-210.65010000000004,43,Average_Performer,2554167.1,836.6363457695961
563,Company_563,Energy,Africa,2983.8,-146.20620000000002,43,Average_Performer,2462404.6,825.2579261344594
563,Company_563,Energy,Africa,3423.4,-284.1422,44.3,Average_Performer,2802124.6,818.5209440906701
563,Company_563,Energy,Africa,2847.3,-162.29610000000002,46.8,Average_Performer,2269578.8,797.0985846240296
563,Company_563,Energy,Africa,2856.1,-151.3733,47.9,Average_Performer,2280930.2,798.6170652288087
563,Company_563,Energy,Africa,3011.7,-391.521,48.7,Average_Performer,2363050,784.6233024537637
563,Company_563,Energy,Africa,3031.4,-166.727,51.4,Average_Performer,2296900.6,757.7029095467441
563,Company_563,Energy,Africa,3530.9,-225.97760000000002,52.3,Average_Performer,2703003.5,765.5281939448865
564,Company_564,Energy,Africa,11842.7,663.1912,34.5,"High Risk / Laggard",11159115.8,942.2780109265624
564,Company_564,Energy,Africa,11329.3,1155.5885999999998,36.5,"High Risk / Laggard",10397990.7,917.7963951876991
564,Company_564,Energy,Africa,10860.9,401.85330000000005,37,"High Risk / Laggard",9838408.8,905.8557578101263
564,Company_564,Energy,Africa,9092.6,163.66680000000002,35.6,"High Risk / Laggard",8368723.8,920.3884257528099
564,Company_564,Energy,Africa,10002,880.176,35.3,"High Risk / Laggard",9199408.5,919.7568986202759
564,Company_564,Energy,Africa,10064.1,301.923,34.9,"High Risk / Laggard",9199157,914.0565972118719
564,Company_564,Energy,Africa,10440.4,1378.1328,34.4,"High Risk / Laggard",9667787.8,925.9978353319797
564,Company_564,Energy,Africa,9543.3,582.1412999999999,33.9,"High Risk / Laggard",8769264.1,918.8922175767293
564,Company_564,Energy,Africa,9726.5,136.171,32.6,"High Risk / Laggard",9083206,933.8617179869428
564,Company_564,Energy,Africa,10473.2,-219.93720000000002,31.6,"High Risk / Laggard",10073286.6,961.8155482565022
564,Company_564,Energy,Africa,10246.7,430.36140000000006,31.7,"High Risk / Laggard",9811294.7,957.5077537158303
565,Company_565,Utilities,Europe,1340.8,131.3984,44.9,Average_Performer,1068880.2,797.195853221957
565,Company_565,Utilities,Europe,1380.7,104.9332,43.6,Average_Performer,1110438.7,804.2577677989425
565,Company_565,Utilities,Europe,1370.5,94.56450000000001,44.4,Average_Performer,1072910.6,782.8607077708866
565,Company_565,Utilities,Europe,1600.4,118.42960000000002,44.4,Average_Performer,1256366.3,785.0326793301674
565,Company_565,Utilities,Europe,1655.5,92.70799999999998,44.3,Average_Performer,1307325.9,789.686439142253
565,Company_565,Utilities,Europe,1593.4,108.35120000000002,43.9,Average_Performer,1261914.5,791.9634115727375
565,Company_565,Utilities,Europe,1668.8,81.77120000000001,43.7,Average_Performer,1312491.3,786.4880752636626
565,Company_565,Utilities,Europe,1770.4,90.2904,44.8,Average_Performer,1364263.1,770.5959670131044
565,Company_565,Utilities,Europe,1831.3,91.565,45.8,Average_Performer,1396187.2,762.4022279255174
565,Company_565,Utilities,Europe,1697.8,47.538399999999996,46.5,Average_Performer,1286023.8,757.4648368476853
565,Company_565,Utilities,Europe,1772,56.704,48.6,Average_Performer,1281930.3,723.4369638826186
566,Company_566,Healthcare,"North America",1805.1,137.1876,52.6,Average_Performer,170916,94.68505899950142
566,Company_566,Healthcare,"North America",1928.5,241.0625,54,Average_Performer,180327.4,93.50655950220379
566,Company_566,Healthcare,"North America",2188.6,245.12319999999997,52.6,Average_Performer,205235.6,93.77483322672029
566,Company_566,Healthcare,"North America",2313.5,161.94500000000002,52.7,Average_Performer,222032.7,95.97263885887185
566,Company_566,Healthcare,"North America",1994.7,141.62369999999999,51.8,Average_Performer,189297.6,94.90028575725673
566,Company_566,Healthcare,"North America",2161.6,170.7664,51.1,Average_Performer,207299.1,95.90076794966691
566,Company_566,Healthcare,"North America",2044.9,175.8614,54,Average_Performer,189958.5,92.89378453714117
566,Company_566,Healthcare,"North America",2243.5,336.525,55.6,Average_Performer,204804.4,91.28789837307778
566,Company_566,Healthcare,"North America",2419.1,345.9313,59.5,Average_Performer,214126.7,88.51502624943161
566,Company_566,Healthcare,"North America",2531.3,402.47670000000005,59.4,Average_Performer,225541.4,89.10101528858688
566,Company_566,Healthcare,"North America",2584.5,387.675,58.8,Average_Performer,233099.7,90.19141033081834
567,Company_567,Healthcare,Oceania,637,88.543,75,ESG_Leader,39441,61.91679748822606
567,Company_567,Healthcare,Oceania,701.8,91.234,74.8,ESG_Leader,43075.6,61.37874038187518
567,Company_567,Healthcare,Oceania,804.1,106.9453,76.7,ESG_Leader,48135.4,59.86245491854247
567,Company_567,Healthcare,Oceania,936.4,165.7428,78.4,ESG_Leader,55798.2,59.587996582656984
567,Company_567,Healthcare,Oceania,1003.6,132.4752,78.4,ESG_Leader,60484.2,60.26723794340374
567,Company_567,Healthcare,Oceania,1218.9,162.11370000000002,79.2,ESG_Leader,73587.4,60.37197473131511
567,Company_567,Healthcare,Oceania,1318.7,250.55300000000003,79.7,ESG_Leader,77827.9,59.018654735724574
567,Company_567,Healthcare,Oceania,1488,309.504,78.3,ESG_Leader,87582.9,58.859475806451606
567,Company_567,Healthcare,Oceania,1591.9,405.9345,79.3,ESG_Leader,92751.3,58.26452666624788
567,Company_567,Healthcare,Oceania,1738.4,410.26240000000007,80.9,ESG_Leader,99137.2,57.02784169351127
567,Company_567,Healthcare,Oceania,1799.4,403.06559999999996,83.5,ESG_Leader,97460.8,54.162943203289984
568,Company_568,Healthcare,Africa,2414.1,393.4983,43,Average_Performer,205889,85.2860279193074
568,Company_568,Healthcare,Africa,2056.7,314.6751,43.8,Average_Performer,171923.5,83.59191909369379
568,Company_568,Healthcare,Africa,1764.1,269.90729999999996,44.8,Average_Performer,146148.2,82.84575704325152
568,Company_568,Healthcare,Africa,1534.4,260.848,47.2,Average_Performer,121833.9,79.40165537017727
568,Company_568,Healthcare,Africa,1433,237.87800000000001,48.1,Average_Performer,112198.2,78.29602233077459
568,Company_568,Healthcare,Africa,1593.2,285.1828,46.9,Average_Performer,123853.4,77.7387647501883
568,Company_568,Healthcare,Africa,1399.4,218.30640000000002,45.8,Average_Performer,111442.3,79.63577247391738
568,Company_568,Healthcare,Africa,1355.1,266.95469999999995,47.7,Average_Performer,105922.6,78.16589181610215
568,Company_568,Healthcare,Africa,1207.1,222.10639999999998,47.9,Average_Performer,95902,79.44826443542375
568,Company_568,Healthcare,Africa,1168.1,197.40889999999996,47.3,Average_Performer,92600.6,79.27454841195105
568,Company_568,Healthcare,Africa,1116.4,198.71920000000003,47,Average_Performer,90050.6,80.66159082766033
569,Company_569,Energy,Asia,8982.8,1446.2307999999998,31.5,"High Risk / Laggard",8703591.2,968.9173976933696
569,Company_569,Energy,Asia,8637.4,1943.415,32,"High Risk / Laggard",8256754.6,955.9305578067474
569,Company_569,Energy,Asia,8666,2365.818,33.8,"High Risk / Laggard",8147584.9,940.1782714054928
569,Company_569,Energy,Asia,9053.2,2833.6516,33.3,"High Risk / Laggard",8487779.7,937.5447024256615
569,Company_569,Energy,Asia,10237.5,4013.1000000000004,33.2,"High Risk / Laggard",9576640.5,935.4471794871795
569,Company_569,Energy,Asia,11699.6,4586.2432,31.4,"High Risk / Laggard",11126033.7,950.9755632671202
569,Company_569,Energy,Asia,10837.9,3002.0982999999997,32.2,"High Risk / Laggard",10123327.8,934.0672824071085
569,Company_569,Energy,Asia,10920.4,2326.0452,34.2,"High Risk / Laggard",9982375.8,914.1034943774954
569,Company_569,Energy,Asia,12722.7,2277.3633,33.3,"High Risk / Laggard",11701959.8,919.7701588499297
569,Company_569,Energy,Asia,13702.1,2370.4633000000003,32.7,"High Risk / Laggard",12969094,946.5041125083017
569,Company_569,Energy,Asia,12923.3,775.3979999999999,32.9,"High Risk / Laggard",12486961.8,966.2363173492839
570,Company_570,Energy,"Latin America",887.2,129.5312,41.8,Average_Performer,872231.5,983.1283814247068
570,Company_570,Energy,"Latin America",738.6,101.1882,42.3,Average_Performer,730806,989.4476035743298
570,Company_570,Energy,"Latin America",808.9,101.92139999999999,43.6,Average_Performer,803684.5,993.5523550500681
570,Company_570,Energy,"Latin America",709,35.45,45.6,Average_Performer,684726.1,965.7631875881523
570,Company_570,Energy,"Latin America",611.5,103.34349999999999,42.4,Average_Performer,601269.9,983.2704824202781
570,Company_570,Energy,"Latin America",576.2,123.30680000000001,43.6,Average_Performer,560525.4,972.7965984033322
570,Company_570,Energy,"Latin America",604.6,111.851,45.3,Average_Performer,599017.8,990.7671187562025
570,Company_570,Energy,"Latin America",557.7,98.15520000000002,46,Average_Performer,550154.8,986.4708624708625
570,Company_570,Energy,"Latin America",549.2,67.00240000000001,45.8,Average_Performer,538044.6,979.6879096868171
570,Company_570,Energy,"Latin America",557.5,44.042500000000004,45,Average_Performer,540456.3,969.428340807175
570,Company_570,Energy,"Latin America",554.7,7.211100000000001,46.4,Average_Performer,531044,957.3535244276185
571,Company_571,Retail,"Middle East",3910.1,15.6404,37,"High Risk / Laggard",221622.5,56.67949668806425
571,Company_571,Retail,"Middle East",3787.7,-98.48020000000001,37.5,"High Risk / Laggard",214495.3,56.629432109195555
571,Company_571,Retail,"Middle East",3597.3,-53.9595,38.5,"High Risk / Laggard",205407.7,57.10051983432019
571,Company_571,Retail,"Middle East",3650.2,-116.8064,38.3,"High Risk / Laggard",211038.6,57.815626541011454
571,Company_571,Retail,"Middle East",3499.8,-80.4954,39.7,"High Risk / Laggard",196444.9,56.13032173267043
571,Company_571,Retail,"Middle East",3425.2,-75.3544,40.4,Average_Performer,186831.4,54.546128693214996
571,Company_571,Retail,"Middle East",2693,-53.86,42.3,Average_Performer,143475.1,53.27705161529892
571,Company_571,Retail,"Middle East",2880.6,-28.806,43.4,Average_Performer,156862.4,54.45476636811775
571,Company_571,Retail,"Middle East",2980.6,-32.7866,43.4,Average_Performer,158624.1,53.218848553982426
571,Company_571,Retail,"Middle East",3022.7,-18.1362,43.8,Average_Performer,167032.8,55.25947001025573
571,Company_571,Retail,"Middle East",3435.3,-30.917700000000004,47.3,Average_Performer,181444.1,52.81754140831951
572,Company_572,Retail,"Latin America",1937.4,174.366,35.3,"High Risk / Laggard",166297.6,85.83544957159079
572,Company_572,Retail,"Latin America",1903.9,133.27300000000002,39.2,"High Risk / Laggard",160383.5,84.23945585377383
572,Company_572,Retail,"Latin America",1913.5,133.94500000000002,40.5,Average_Performer,159364.2,83.28413901228117
572,Company_572,Retail,"Latin America",1902.6,123.669,40.6,Average_Performer,156927.8,82.48071060653842
572,Company_572,Retail,"Latin America",2110.1,120.2757,40.5,Average_Performer,175923.1,83.37192550116109
572,Company_572,Retail,"Latin America",2359.6,158.0932,42,Average_Performer,192966,81.77911510425496
572,Company_572,Retail,"Latin America",2076.5,155.73749999999998,43.3,Average_Performer,168210.4,81.00669395617625
572,Company_572,Retail,"Latin America",2031.9,201.15810000000002,45.2,Average_Performer,158206.2,77.86121364240367
572,Company_572,Retail,"Latin America",2152.8,189.44640000000004,45,Average_Performer,164610.3,76.46335005574134
572,Company_572,Retail,"Latin America",2504.4,197.8476,43.8,Average_Performer,194678.7,77.73466698610446
572,Company_572,Retail,"Latin America",2697.3,258.9408,42.8,Average_Performer,211052.9,78.2459867274682
573,Company_573,Energy,"North America",7007,1800.799,44.2,Average_Performer,7526278.9,1074.1085914085916
573,Company_573,Energy,"North America",5765.8,1504.8738,42.8,Average_Performer,6158593.8,1068.124770196677
573,Company_573,Energy,"North America",5297.1,1546.7532,42.4,Average_Performer,5595106.9,1056.258499933926
573,Company_573,Energy,"North America",4612.7,1171.6258,42.2,Average_Performer,4878281.4,1057.5761267804107
573,Company_573,Energy,"North America",4649.2,785.7147999999999,43.4,Average_Performer,4773720.4,1026.7831885055496
573,Company_573,Energy,"North America",4431.4,1209.7721999999999,46,Average_Performer,4443762.6,1002.7897729837072
573,Company_573,Energy,"North America",3598.9,924.9173000000001,45.6,Average_Performer,3644583.4,1012.6937119675456
573,Company_573,Energy,"North America",3303.6,802.7747999999999,46.8,Average_Performer,3321930.3,1005.5485833636033
573,Company_573,Energy,"North America",2666.2,442.5892,47.8,Average_Performer,2671262.3,1001.898694771585
573,Company_573,Energy,"North America",2486.3,561.9038,47.6,Average_Performer,2456450.7,987.9944898041266
573,Company_573,Energy,"North America",2385.7,353.08360000000005,46.1,Average_Performer,2426075.9,1016.9241312822232
574,Company_574,Transportation,"Latin America",1530.5,154.5805,26.4,"High Risk / Laggard",984587.4,643.3109441359034
574,Company_574,Transportation,"Latin America",1650.6,136.9998,27.5,"High Risk / Laggard",1056339,639.9727371864777
574,Company_574,Transportation,"Latin America",1633,124.10799999999999,27.7,"High Risk / Laggard",1059439.3,648.7687078995714
574,Company_574,Transportation,"Latin America",1735.2,168.31439999999998,30.3,"High Risk / Laggard",1122319,646.7951821115721
574,Company_574,Transportation,"Latin America",1598,183.77,31.8,"High Risk / Laggard",1012728.4,633.747434292866
574,Company_574,Transportation,"Latin America",1800.7,136.8532,32.4,"High Risk / Laggard",1104375.5,613.3034375520631
574,Company_574,Transportation,"Latin America",1867.2,26.1408,32.7,"High Risk / Laggard",1163571.5,623.1638281919452
574,Company_574,Transportation,"Latin America",1528.3,61.132,34,"High Risk / Laggard",946456.8,619.2873127003861
574,Company_574,Transportation,"Latin America",1756.1,56.1952,34.5,"High Risk / Laggard",1098594.5,625.5876658504641
574,Company_574,Transportation,"Latin America",1980.4,-29.706,36.5,"High Risk / Laggard",1239713.1,625.9912643910321
574,Company_574,Transportation,"Latin America",1971.9,-76.9041,35.5,"High Risk / Laggard",1252932,635.393275521071
575,Company_575,Energy,Africa,2250.5,337.575,39.8,"High Risk / Laggard",1828647.5,812.5516551877361
575,Company_575,Energy,Africa,1900.1,140.6074,40.7,Average_Performer,1582705.2,832.9588969001632
575,Company_575,Energy,Africa,1779.1,48.035700000000006,42.3,Average_Performer,1501899.1,844.1903771569896
575,Company_575,Energy,Africa,1777.8,-19.5558,43.2,Average_Performer,1485989.8,835.8588142648217
575,Company_575,Energy,Africa,1555.6,-63.77959999999999,42.5,Average_Performer,1307893.9,840.764913859604
575,Company_575,Energy,Africa,1702,-6.808,42.9,Average_Performer,1399766.8,822.4246768507638
575,Company_575,Energy,Africa,1516.9,62.192899999999995,43.6,Average_Performer,1243334.5,819.6548882589491
575,Company_575,Energy,Africa,1274.6,-54.80779999999999,45,Average_Performer,1013852.4,795.4278989486899
575,Company_575,Energy,Africa,1256.1,37.68299999999999,46.5,Average_Performer,970349.9,772.5100708542315
575,Company_575,Energy,Africa,1188.3,134.2779,48.1,Average_Performer,912378.1,767.8011444921316
575,Company_575,Energy,Africa,881.1,50.2227,48.1,Average_Performer,671446.8,762.0551583248213
576,Company_576,Finance,Asia,4021.1,530.7852,58.5,Average_Performer,46052,11.452587600407849
576,Company_576,Finance,Asia,3680,574.08,59.6,Average_Performer,40959.9,11.130407608695652
576,Company_576,Finance,Asia,4128.3,586.2185999999999,60.3,Average_Performer,44542.5,10.789550178039386
576,Company_576,Finance,Asia,4092.1,626.0912999999999,61.6,Average_Performer,43614.8,10.658292808093645
576,Company_576,Finance,Asia,4069.2,606.3108,62.1,Average_Performer,42161.6,10.361152069202792
576,Company_576,Finance,Asia,3642.3,531.7758,63.4,Average_Performer,36423.4,10.000109820717679
576,Company_576,Finance,Asia,3579,443.796,63.6,Average_Performer,35790.4,10.000111763062309
576,Company_576,Finance,Asia,3404.6,388.1244,64.2,Average_Performer,34247.5,10.059184632555954
576,Company_576,Finance,Asia,3704.3,400.0644000000001,66,Average_Performer,37043.2,10.000053991307398
576,Company_576,Finance,Asia,3797.2,296.1816,63.8,Average_Performer,39314.1,10.353444643421469
576,Company_576,Finance,Asia,3575.9,382.6213,63.7,Average_Performer,37125.9,10.382253418719763
577,Company_577,Manufacturing,Oceania,353.7,7.427700000000001,74.1,ESG_Leader,89685.7,253.5643200452361
577,Company_577,Manufacturing,Oceania,391.4,3.5226,74.4,ESG_Leader,101493.3,259.3083801737353
577,Company_577,Manufacturing,Oceania,415.6,-3.7404000000000006,75.6,ESG_Leader,107018.8,257.5043310875842
577,Company_577,Manufacturing,Oceania,431.1,9.9153,76.3,ESG_Leader,107669.8,249.75597309209
577,Company_577,Manufacturing,Oceania,439.4,7.4698,75.6,ESG_Leader,109263.2,248.6645425580337
577,Company_577,Manufacturing,Oceania,429.1,5.5783000000000005,76.1,ESG_Leader,104462.9,243.4465159636448
577,Company_577,Manufacturing,Oceania,407.9,8.9738,75.2,ESG_Leader,99903.3,244.92105908310862
577,Company_577,Manufacturing,Oceania,449.7,10.7928,76.5,ESG_Leader,110429.2,245.56193017567267
577,Company_577,Manufacturing,Oceania,437.2,31.041199999999996,76.1,ESG_Leader,105289.1,240.82593778591036
